Lea State,LEA,School State,School,ID,Year,Category,Amount,Full Time Equivalent (FTE),American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),EL
NC,Charlotte-Mecklenburg Schools,NC,Westerly Hills Academy,3.70297E+11,2015,Non-Personnel Expenditures,216429,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Westerly Hills Academy,3.70297E+11,2015,Total enrollment,,,5,46,0,85,496,13,10,655,65,4,55
NC,Charlotte-Mecklenburg Schools,NC,Windsor Park Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3577502,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Windsor Park Elementary,3.70297E+11,2015,Salary Amount for Teachers,2585978,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Windsor Park Elementary,3.70297E+11,2015,Instructional Aides,204702,11,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Windsor Park Elementary,3.70297E+11,2015,School Administration Staff,197070,2.2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Windsor Park Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),589750,9.98,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Windsor Park Elementary,3.70297E+11,2015,Non-Personnel Expenditures,347563,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Windsor Park Elementary,3.70297E+11,2015,Total enrollment,,,4,79,2,493,244,37,10,869,53,4,325
NC,Charlotte-Mecklenburg Schools,NC,Winterfield Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3089091,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Winterfield Elementary,3.70297E+11,2015,Salary Amount for Teachers,2252257,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Winterfield Elementary,3.70297E+11,2015,Instructional Aides,142543,7,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Winterfield Elementary,3.70297E+11,2015,School Administration Staff,230218,2.23,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Winterfield Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),464072,7.62,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Winterfield Elementary,3.70297E+11,2015,Non-Personnel Expenditures,350020,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Winterfield Elementary,3.70297E+11,2015,Total enrollment,,,4,88,2,448,211,19,10,782,50,7,418
NC,Charlotte-Mecklenburg Schools,NC,Greenway Park Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2616513,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Greenway Park Elementary,3.70297E+11,2015,Salary Amount for Teachers,1810813,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Greenway Park Elementary,3.70297E+11,2015,Instructional Aides,191404,8,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Greenway Park Elementary,3.70297E+11,2015,School Administration Staff,177494,2.5,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Greenway Park Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),436800,8.3,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Greenway Park Elementary,3.70297E+11,2015,Non-Personnel Expenditures,291934,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Greenway Park Elementary,3.70297E+11,2015,Total enrollment,,,4,7,4,193,301,70,16,595,71,7,97
NC,Charlotte-Mecklenburg Schools,NC,Winding Springs Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3730632,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Winding Springs Elementary,3.70297E+11,2015,Salary Amount for Teachers,2873286,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Winding Springs Elementary,3.70297E+11,2015,Instructional Aides,147491,7.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Winding Springs Elementary,3.70297E+11,2015,School Administration Staff,225601,2.5,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Winding Springs Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),484252,8.57,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Winding Springs Elementary,3.70297E+11,2015,Non-Personnel Expenditures,354624,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Winding Springs Elementary,3.70297E+11,2015,Total enrollment,,,4,34,2,388,475,43,22,968,104,4,271
NC,Charlotte-Mecklenburg Schools,NC,Elizabeth Lane Elem,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3489873,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Elizabeth Lane Elem,3.70297E+11,2015,Salary Amount for Teachers,2706356,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Elizabeth Lane Elem,3.70297E+11,2015,Instructional Aides,290204,15,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Elizabeth Lane Elem,3.70297E+11,2015,School Administration Staff,161784,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Elizabeth Lane Elem,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),331528,5.49,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Elizabeth Lane Elem,3.70297E+11,2015,Non-Personnel Expenditures,177266,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Elizabeth Lane Elem,3.70297E+11,2015,Total enrollment,,,4,124,0,64,52,730,28,1002,56,22,52
NC,Charlotte-Mecklenburg Schools,NC,Nathaniel Alexander Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3168333,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Nathaniel Alexander Elementary,3.70297E+11,2015,Salary Amount for Teachers,2346040,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Nathaniel Alexander Elementary,3.70297E+11,2015,Instructional Aides,130340,7,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Nathaniel Alexander Elementary,3.70297E+11,2015,School Administration Staff,204602,1.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Nathaniel Alexander Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),487349,8.86,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Nathaniel Alexander Elementary,3.70297E+11,2015,Non-Personnel Expenditures,481930,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Nathaniel Alexander Elementary,3.70297E+11,2015,Total enrollment,,,7,49,0,181,589,25,19,870,86,10,145
NC,Charlotte-Mecklenburg Schools,NC,Northridge Middle,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2945590,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Northridge Middle,3.70297E+11,2015,Salary Amount for Teachers,2099955,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Northridge Middle,3.70297E+11,2015,Instructional Aides,98870,5,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Northridge Middle,3.70297E+11,2015,School Administration Staff,289367,3,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Northridge Middle,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),457395,7.83,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Northridge Middle,3.70297E+11,2015,Non-Personnel Expenditures,269741,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Northridge Middle,3.70297E+11,2015,Total enrollment,,,4,25,2,232,412,34,16,725,86,28,61
NC,Charlotte-Mecklenburg Schools,NC,University Park Creative Arts,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2174074,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,University Park Creative Arts,3.70297E+11,2015,Salary Amount for Teachers,1551861,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,University Park Creative Arts,3.70297E+11,2015,Instructional Aides,78472,4.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,University Park Creative Arts,3.70297E+11,2015,School Administration Staff,203912,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,University Park Creative Arts,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),339828,6.83,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,University Park Creative Arts,3.70297E+11,2015,Non-Personnel Expenditures,212870,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,University Park Creative Arts,3.70297E+11,2015,Total enrollment,,,4,7,0,61,379,13,13,477,26,4,25
NC,Charlotte-Mecklenburg Schools,NC,McAlpine Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2285725,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,McAlpine Elementary,3.70297E+11,2015,Salary Amount for Teachers,1507237,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,McAlpine Elementary,3.70297E+11,2015,Instructional Aides,184262,10.49,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,McAlpine Elementary,3.70297E+11,2015,School Administration Staff,189227,3,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,McAlpine Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),404996,6.74,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,McAlpine Elementary,3.70297E+11,2015,Non-Personnel Expenditures,112170,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,McAlpine Elementary,3.70297E+11,2015,Total enrollment,,,0,37,2,70,82,343,13,547,68,7,49
NC,Charlotte-Mecklenburg Schools,NC,J.V. Washam Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3343168,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,J.V. Washam Elementary,3.70297E+11,2015,Salary Amount for Teachers,2505282,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,J.V. Washam Elementary,3.70297E+11,2015,Instructional Aides,273165,14,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,J.V. Washam Elementary,3.70297E+11,2015,School Administration Staff,245786,2.5,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,J.V. Washam Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),318933,6.83,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,J.V. Washam Elementary,3.70297E+11,2015,Non-Personnel Expenditures,206938,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,J.V. Washam Elementary,3.70297E+11,2015,Total enrollment,,,4,34,2,79,85,757,25,986,62,22,25
NC,Charlotte-Mecklenburg Schools,NC,Olympic High-Leadership and Development,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),1931877,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic High-Leadership and Development,3.70297E+11,2015,Salary Amount for Teachers,1469497,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic High-Leadership and Development,3.70297E+11,2015,Instructional Aides,48667,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic High-Leadership and Development,3.70297E+11,2015,School Administration Staff,165539,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic High-Leadership and Development,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),248173,4.33,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic High-Leadership and Development,3.70297E+11,2015,Non-Personnel Expenditures,45470,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic High-Leadership and Development,3.70297E+11,2015,Total enrollment,,,2,22,2,133,229,40,16,444,56,7,46
NC,Charlotte-Mecklenburg Schools,NC,Olympic High - Biotech Health Pub Admin,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2076563,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic High - Biotech Health Pub Admin,3.70297E+11,2015,Salary Amount for Teachers,1574781,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic High - Biotech Health Pub Admin,3.70297E+11,2015,Instructional Aides,149984,6,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic High - Biotech Health Pub Admin,3.70297E+11,2015,School Administration Staff,238966,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic High - Biotech Health Pub Admin,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),112830,1.71,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic High - Biotech Health Pub Admin,3.70297E+11,2015,Non-Personnel Expenditures,88139,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Olympic High - Biotech Health Pub Admin,3.70297E+11,2015,Total enrollment,,,4,46,0,154,274,82,16,576,44,7,31
NC,Charlotte-Mecklenburg Schools,NC,Ardrey Kell High,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),8420296,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Ardrey Kell High,3.70297E+11,2015,Salary Amount for Teachers,6996180,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Ardrey Kell High,3.70297E+11,2015,Instructional Aides,126656,16,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Ardrey Kell High,3.70297E+11,2015,School Administration Staff,461577,4.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Ardrey Kell High,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),835880,14.57,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Ardrey Kell High,3.70297E+11,2015,Non-Personnel Expenditures,689912,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Ardrey Kell High,3.70297E+11,2015,Total enrollment,,,4,454,4,235,355,1759,70,2881,167,64,73
NC,Charlotte-Mecklenburg Schools,NC,Cato Middle College High,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),548952,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Cato Middle College High,3.70297E+11,2015,Salary Amount for Teachers,306901,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Cato Middle College High,3.70297E+11,2015,Instructional Aides,0,0,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Cato Middle College High,3.70297E+11,2015,School Administration Staff,128454,1,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Cato Middle College High,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),113596,2.61,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Cato Middle College High,3.70297E+11,2015,Non-Personnel Expenditures,84217,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Cato Middle College High,3.70297E+11,2015,Total enrollment,,,4,19,2,28,94,43,4,194,2,2,4
NC,Charlotte-Mecklenburg Schools,NC,Whitewater Academy,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3144097,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Whitewater Academy,3.70297E+11,2015,Salary Amount for Teachers,2288045,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Whitewater Academy,3.70297E+11,2015,Instructional Aides,203187,13,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Whitewater Academy,3.70297E+11,2015,School Administration Staff,272884,1.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Whitewater Academy,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),379980,6.49,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Whitewater Academy,3.70297E+11,2015,Non-Personnel Expenditures,249108,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Whitewater Academy,3.70297E+11,2015,Total enrollment,,,2,52,0,214,466,73,13,820,65,7,100
NC,Charlotte-Mecklenburg Schools,NC,Barnette Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2251782,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Barnette Elementary,3.70297E+11,2015,Salary Amount for Teachers,1750352,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Barnette Elementary,3.70297E+11,2015,Instructional Aides,190043,10,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Barnette Elementary,3.70297E+11,2015,School Administration Staff,164952,1.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Barnette Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),146433,2.81,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Barnette Elementary,3.70297E+11,2015,Non-Personnel Expenditures,147352,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Barnette Elementary,3.70297E+11,2015,Total enrollment,,,2,22,4,91,136,430,13,698,65,8,43
NC,Charlotte-Mecklenburg Schools,NC,Ballantyne Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2900874,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Ballantyne Elementary,3.70297E+11,2015,Salary Amount for Teachers,2225086,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Ballantyne Elementary,3.70297E+11,2015,Instructional Aides,168610,9.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Ballantyne Elementary,3.70297E+11,2015,School Administration Staff,192402,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Ballantyne Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),314775,5.83,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Ballantyne Elementary,3.70297E+11,2015,Non-Personnel Expenditures,152433,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Ballantyne Elementary,3.70297E+11,2015,Total enrollment,,,5,169,0,91,142,460,16,883,35,13,49
NC,Charlotte-Mecklenburg Schools,NC,Polo Ridge Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3408748,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Polo Ridge Elementary,3.70297E+11,2015,Salary Amount for Teachers,2742628,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Polo Ridge Elementary,3.70297E+11,2015,Instructional Aides,259211,14,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Polo Ridge Elementary,3.70297E+11,2015,School Administration Staff,160910,2.19,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Polo Ridge Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),245998,4.83,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Polo Ridge Elementary,3.70297E+11,2015,Non-Personnel Expenditures,181700,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Polo Ridge Elementary,3.70297E+11,2015,Total enrollment,,,4,289,4,64,73,607,19,1060,50,19,43
NC,Charlotte-Mecklenburg Schools,NC,Croft Community Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2320175,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Croft Community Elementary,3.70297E+11,2015,Salary Amount for Teachers,1633652,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Croft Community Elementary,3.70297E+11,2015,Instructional Aides,255799,11.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Croft Community Elementary,3.70297E+11,2015,School Administration Staff,183015,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Croft Community Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),247707,5.66,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Croft Community Elementary,3.70297E+11,2015,Non-Personnel Expenditures,144491,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Croft Community Elementary,3.70297E+11,2015,Total enrollment,,,4,37,0,67,313,178,16,615,71,7,16
NC,Charlotte-Mecklenburg Schools,NC,Military and Global Leadership Academy,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3534724,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Military and Global Leadership Academy,3.70297E+11,2015,Salary Amount for Teachers,2511727,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Military and Global Leadership Academy,3.70297E+11,2015,Instructional Aides,120247,6,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Military and Global Leadership Academy,3.70297E+11,2015,School Administration Staff,267204,3,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Military and Global Leadership Academy,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),635545,10.89,,,,,,,,,,,
